interaction_id,contact_id,interaction_date,interaction_type,details
41066,003XX00000dZ1VJTcO,2025-08-23,phone_call,
41067,003XX00000dZ1VJTcO,2020-11-08,mail_sent,Planned giving brochure
41068,003XX00000dZ1VJTcO,2024-03-30,event_attended,Homecoming Reception 2023
41069,003XX0000065ewYbxI,2023-05-31,phone_call,Left voicemail
41070,003XX0000065ewYbxI,2024-08-04,meeting,Cultivation lunch
41071,003XX0000065ewYbxI,2022-06-11,phone_call,Outreach about Planned Giving Society
41072,003XX0000065ewYbxI,2020-10-24,mail_sent,Hedgehog Review print copy
41073,003XX0000065ewYbxI,2022-03-04,email_open,Annual Fund thank-you
41074,003XX00000aye4v0Iz,2022-05-16,email_open,Year-End Appeal 2023
41075,003XX00000aye4v0Iz,2021-05-14,phone_call,
41076,003XX00000aye4v0Iz,2021-04-05,mail_sent,Stewardship impact report
41077,003XX000007Tsi6nEb,2020-08-26,email_open,Journal issue announcement
41078,003XX000007Tsi6nEb,2020-06-09,event_attended,Book Launch event
41079,003XX000007Tsi6nEb,2023-01-12,event_attended,Book Launch event
41080,003XX000007Tsi6nEb,2025-01-23,email_open,
41081,003XX000007Tsi6nEb,2022-07-14,meeting,Cultivation lunch
41082,003XX000007Tsi6nEb,2020-08-08,mail_sent,Planned giving brochure
41083,003XX000007Tsi6nEb,2025-08-20,mail_sent,Stewardship impact report
41084,003XX00000lIZWglRw,2020-04-07,event_attended,Spring Gala 2023
41085,003XX00000lIZWglRw,2025-10-02,phone_call,Follow-up on lapsed donor reengagement
41086,003XX00000weotuLU7,2023-01-13,meeting,Phone meeting rescheduled
41087,003XX00000weotuLU7,2021-07-14,event_attended,Virtual Symposium on Culture & Democracy
41088,003XX00000weotuLU7,2023-03-13,mail_sent,Holiday card
41089,003XX00000weotuLU7,2023-03-16,meeting,Introductory meeting with development director
41090,003XX00000weotuLU7,2025-05-04,event_attended,Virtual Symposium on Culture & Democracy
41091,003XX00000weotuLU7,2022-07-01,email_open,Year-End Appeal 2023
41092,003XX00000yIRns0pB,2020-01-21,email_open,Year-End Appeal 2023
41093,003XX00000yIRns0pB,2020-02-03,email_click,
41094,003XX00000yIRns0pB,2024-12-02,phone_call,
41095,003XX00000yIRns0pB,2024-01-05,email_click,Clicked journal article link
41096,003XX00000yIRns0pB,2025-05-25,email_open,Annual Fund thank-you
41097,003XX00000qoRDZK5q,2025-08-31,phone_call,Outreach about Planned Giving Society
41098,003XX00000FWO5fKx7,2021-12-28,email_open,
41099,003XX00000kzxqfJHc,2020-04-17,phone_call,Left voicemail
41100,003XX00000kzxqfJHc,2020-10-03,phone_call,Follow-up on lapsed donor reengagement
41101,003XX00000kzxqfJHc,2023-02-16,meeting,Introductory meeting with development director
41102,003XX00000kzxqfJHc,2023-02-20,email_open,Annual event invitation
41103,003XX00000kzxqfJHc,2023-10-04,phone_call,Outreach about Planned Giving Society
41104,003XX00000kzxqfJHc,2023-08-10,event_attended,Virtual Symposium on Culture & Democracy
41105,003XX00000kzxqfJHc,2020-11-04,phone_call,
41106,003XX00000kzxqfJHc,2023-12-29,email_click,
41107,003XX00000kzxqfJHc,2025-03-04,mail_sent,Planned giving brochure
41108,003XX00000kzxqfJHc,2020-07-24,email_open,Year-End Appeal 2023
41109,003XX00000kzxqfJHc,2020-01-24,event_attended,Spring Gala 2023
41110,003XX00000kzxqfJHc,2024-12-17,email_open,Spring fundraising newsletter
41111,003XX00000paFDb2R7,2020-08-20,event_attended,Virtual Symposium on Culture & Democracy
41112,003XX000001DcwSXRh,2025-03-03,event_attended,Spring Gala 2022
41113,003XX000001DcwSXRh,2021-02-25,event_attended,Virtual Symposium on Culture & Democracy
41114,003XX00000aMJsiXDx,2021-05-23,phone_call,Follow-up on lapsed donor reengagement
41115,003XX00000aMJsiXDx,2023-07-25,mail_sent,Annual Fund appeal letter
41116,003XX00000jFvMV621,2020-12-08,email_open,Annual Fund thank-you
41117,003XX00000jFvMV621,2024-09-15,mail_sent,Stewardship impact report
41118,003XX00000jFvMV621,2022-04-10,email_click,
41119,003XX00000jFvMV621,2025-02-18,email_open,
41120,003XX00000jFvMV621,2020-12-08,event_attended,Virtual Symposium on Culture & Democracy
41121,003XX00000jFvMV621,2020-08-18,mail_sent,Stewardship impact report
41122,003XX000004c7I4yIv,2020-05-06,mail_sent,Annual Fund appeal letter
41123,003XX000004c7I4yIv,2022-08-24,mail_sent,Planned giving brochure
41124,003XX000004c7I4yIv,2023-09-20,event_attended,Spring Gala 2022
41125,003XX000004c7I4yIv,2025-09-22,meeting,Cultivation lunch
41126,003XX000004c7I4yIv,2023-05-31,event_attended,Homecoming Reception 2023
41127,003XX000004c7I4yIv,2021-09-30,event_attended,Homecoming Reception 2023
41128,003XX000004c7I4yIv,2021-02-08,event_attended,Spring Gala 2023
41129,003XX000004c7I4yIv,2022-09-12,email_open,Annual Fund thank-you
41130,003XX000004c7I4yIv,2024-08-02,event_attended,Book Launch event
41131,003XX000004c7I4yIv,2021-07-27,email_open,Spring fundraising newsletter
41132,003XX000004c7I4yIv,2022-03-05,mail_sent,Holiday card
41133,003XX000004c7I4yIv,2021-01-08,email_click,Clicked journal article link
41134,003XX000004c7I4yIv,2022-11-14,meeting,Major gift conversation – preliminary
41135,003XX000004c7I4yIv,2023-06-02,event_attended,Book Launch event
41136,003XX000004c7I4yIv,2020-02-03,event_attended,Virtual Symposium on Culture & Democracy
41137,003XX000004c7I4yIv,2021-01-31,phone_call,
41138,003XX000004c7I4yIv,2022-05-04,phone_call,Follow-up on lapsed donor reengagement
41139,003XX000004c7I4yIv,2023-05-27,mail_sent,Stewardship impact report
41140,003XX000004c7I4yIv,2020-01-03,meeting,Stewardship call – discussed giving impact
41141,003XX000004c7I4yIv,2023-03-09,event_attended,Spring Gala 2022
41142,003XX00000llzgQfLO,2023-11-19,email_click,Clicked donate button
41143,003XX00000llzgQfLO,2022-05-02,email_open,Journal issue announcement
41144,003XX00000llzgQfLO,2022-01-13,event_attended,Spring Gala 2022
41145,003XX00000llzgQfLO,2022-04-29,mail_sent,Holiday card
41146,003XX00000llzgQfLO,2022-07-28,email_open,Annual event invitation
41147,003XX00000llzgQfLO,2024-07-12,phone_call,
41148,003XX00000llzgQfLO,2021-02-15,event_attended,Homecoming Reception 2023
41149,003XX00000llzgQfLO,2021-11-17,email_open,Annual Fund thank-you
41150,003XX00000llzgQfLO,2021-07-07,meeting,Major gift conversation – preliminary
41151,003XX00000llzgQfLO,2023-09-02,mail_sent,Stewardship impact report
41152,003XX00000llzgQfLO,2021-09-20,meeting,Stewardship call – discussed giving impact
41153,003XX00000llzgQfLO,2022-09-15,event_attended,Spring Gala 2022
41154,003XX00000llzgQfLO,2021-11-05,email_click,Clicked donate button
41155,003XX00000llzgQfLO,2024-09-28,event_attended,Book Launch event
41156,003XX000005jvu30rs,2021-05-27,meeting,Phone meeting rescheduled
41157,003XX000005jvu30rs,2025-06-15,meeting,Introductory meeting with development director
41158,003XX000005jvu30rs,2021-06-20,mail_sent,Stewardship impact report
41159,003XX000005jvu30rs,2022-05-07,email_click,Clicked donate button
41160,003XX000005jvu30rs,2023-11-21,phone_call,Left voicemail
41161,003XX000005jvu30rs,2020-01-20,phone_call,Follow-up on lapsed donor reengagement
41162,003XX00000rTpGcf09,2020-05-05,meeting,Cultivation lunch
41163,003XX00000rTpGcf09,2023-09-13,email_click,Clicked journal article link
41164,003XX00000rTpGcf09,2023-10-25,mail_sent,Annual Fund appeal letter
41165,003XX00000rTpGcf09,2025-03-26,meeting,Stewardship call – discussed giving impact
41166,003XX00000rTpGcf09,2022-05-20,email_open,Journal issue announcement
41167,003XX00000rTpGcf09,2020-10-17,phone_call,Left voicemail
41168,003XX00000rTpGcf09,2022-06-30,mail_sent,Hedgehog Review print copy
41169,003XX00000rTpGcf09,2020-08-16,email_click,
41170,003XX00000rTpGcf09,2021-09-12,meeting,Cultivation lunch
41171,003XX00000rTpGcf09,2020-08-02,event_attended,Book Launch event
41172,003XX00000rTpGcf09,2024-07-10,mail_sent,Holiday card
41173,003XX00000rTpGcf09,2024-11-25,phone_call,Follow-up on lapsed donor reengagement
41174,003XX00000rTpGcf09,2022-06-14,event_attended,Virtual Symposium on Culture & Democracy
41175,003XX00000rTpGcf09,2021-03-23,mail_sent,Stewardship impact report
41176,003XX00000rTpGcf09,2020-07-03,email_click,Clicked journal article link
41177,003XX00000rTpGcf09,2020-09-17,email_open,
41178,003XX00000rTpGcf09,2020-08-04,email_click,
41179,003XX00000rTpGcf09,2023-03-23,phone_call,Left voicemail
41180,003XX000006sapRR7h,2023-03-19,mail_sent,Planned giving brochure
41181,003XX000006sapRR7h,2024-07-31,event_attended,Spring Gala 2023
41182,003XX000006sapRR7h,2024-04-20,mail_sent,Stewardship impact report
41183,003XX000006sapRR7h,2021-03-30,meeting,Major gift conversation – preliminary
41184,003XX000006sapRR7h,2025-08-04,email_open,Spring fundraising newsletter
41185,003XX000006sapRR7h,2025-05-26,mail_sent,Planned giving brochure
41186,003XX000006sapRR7h,2025-05-26,phone_call,Thank-you call after Year-End gift
41187,003XX000006sapRR7h,2020-05-05,event_attended,Spring Gala 2022
41188,003XX000006sapRR7h,2025-04-14,email_click,Clicked donate button
41189,003XX000006sapRR7h,2021-08-30,email_open,Annual Fund thank-you
41190,003XX00000iCcY0PCA,2024-09-14,meeting,Major gift conversation – preliminary
41191,003XX00000iCcY0PCA,2024-02-18,phone_call,Follow-up on lapsed donor reengagement
41192,003XX00000iCcY0PCA,2022-09-06,event_attended,Spring Gala 2022
41193,003XX00000iCcY0PCA,2021-10-04,phone_call,Thank-you call after Year-End gift
41194,003XX00000bEw9wYhw,2023-05-17,email_open,Annual event invitation
41195,003XX00000bEw9wYhw,2023-05-13,mail_sent,Holiday card
41196,003XX00000bEw9wYhw,2021-05-08,mail_sent,Planned giving brochure
41197,003XX00000bEw9wYhw,2021-10-05,email_click,Clicked event registration link
41198,003XX00000bEw9wYhw,2025-11-14,mail_sent,Hedgehog Review print copy
41199,003XX00000bEw9wYhw,2021-03-28,event_attended,Book Launch event
41200,003XX00000bEw9wYhw,2025-01-22,mail_sent,Hedgehog Review print copy
41201,003XX00000bEw9wYhw,2025-11-15,email_open,Spring fundraising newsletter
41202,003XX00000bEw9wYhw,2025-09-05,email_open,Spring fundraising newsletter
41203,003XX00000u1t8On6w,2020-07-01,mail_sent,Hedgehog Review print copy
41204,003XX00000u1t8On6w,2022-03-09,event_attended,Virtual Symposium on Culture & Democracy
41205,003XX00000u1t8On6w,2021-11-15,mail_sent,Planned giving brochure
41206,003XX00000TNZQ5NiQ,2024-08-13,mail_sent,Stewardship impact report
41207,003XX00000TNZQ5NiQ,2023-04-13,phone_call,Thank-you call after Year-End gift
41208,003XX00000TNZQ5NiQ,2020-06-16,meeting,Introductory meeting with development director
41209,003XX00000TNZQ5NiQ,2023-06-13,phone_call,Follow-up on lapsed donor reengagement
41210,003XX00000TNZQ5NiQ,2020-11-09,email_click,Clicked event registration link
41211,003XX00000TNZQ5NiQ,2024-10-19,mail_sent,Annual Fund appeal letter
41212,003XX00000cPXcTtM1,2020-08-09,email_click,Clicked donate button
41213,003XX00000cPXcTtM1,2025-05-23,phone_call,Follow-up on lapsed donor reengagement
41214,003XX00000cPXcTtM1,2023-06-24,email_click,Clicked event registration link
41215,003XX00000cPXcTtM1,2021-05-13,phone_call,Thank-you call after Year-End gift
41216,003XX00000cPXcTtM1,2023-07-04,phone_call,Thank-you call after Year-End gift
41217,003XX00000cPXcTtM1,2025-09-05,meeting,Major gift conversation – preliminary
41218,003XX00000cPXcTtM1,2024-08-10,meeting,Stewardship call – discussed giving impact
41219,003XX00000cPXcTtM1,2024-09-09,email_open,Journal issue announcement
41220,003XX00000cPXcTtM1,2024-03-08,email_open,Spring fundraising newsletter
41221,003XX00000cPXcTtM1,2023-04-13,email_click,Clicked event registration link
41222,003XX00000cPXcTtM1,2020-05-24,meeting,Cultivation lunch
41223,003XX00000cPXcTtM1,2025-10-17,phone_call,Outreach about Planned Giving Society
41224,003XX00000cPXcTtM1,2024-02-09,phone_call,Follow-up on lapsed donor reengagement
41225,003XX00000cPXcTtM1,2023-07-29,mail_sent,Stewardship impact report
41226,003XX00000cPXcTtM1,2023-05-08,meeting,Major gift conversation – preliminary
41227,003XX00000cPXcTtM1,2021-06-20,phone_call,Thank-you call after Year-End gift
41228,003XX00000wrru9995,2024-12-25,meeting,Introductory meeting with development director
41229,003XX000006HFSezWw,2021-11-13,email_click,Clicked journal article link
41230,003XX000006HFSezWw,2022-12-11,event_attended,Spring Gala 2022
41231,003XX000006HFSezWw,2022-04-25,email_click,Clicked event registration link
41232,003XX000006HFSezWw,2024-05-11,email_click,Clicked journal article link
41233,003XX000006HFSezWw,2021-10-27,mail_sent,Annual Fund appeal letter
41234,003XX000006HFSezWw,2020-11-25,event_attended,Book Launch event
41235,003XX000006HFSezWw,2023-04-16,event_attended,Virtual Symposium on Culture & Democracy
41236,003XX000006HFSezWw,2024-02-23,meeting,Introductory meeting with development director
41237,003XX000006HFSezWw,2022-10-15,mail_sent,Stewardship impact report
41238,003XX00000uHeWJVmI,2023-04-04,event_attended,Spring Gala 2022
41239,003XX00000uHeWJVmI,2022-01-13,meeting,Cultivation lunch
41240,003XX00000uHeWJVmI,2023-05-06,phone_call,
41241,003XX00000uHeWJVmI,2025-01-09,email_click,
41242,003XX00000uHeWJVmI,2026-01-28,event_attended,Book Launch event
41243,003XX00000uHeWJVmI,2020-03-12,event_attended,Homecoming Reception 2023
41244,003XX00000uHeWJVmI,2024-12-18,phone_call,Left voicemail
41245,003XX00000uHeWJVmI,2020-04-07,event_attended,Book Launch event
41246,003XX00000uHeWJVmI,2024-12-29,mail_sent,Hedgehog Review print copy
41247,003XX00000uHeWJVmI,2024-10-10,mail_sent,Annual Fund appeal letter
41248,003XX000000aqXAN9I,2024-01-18,meeting,Stewardship call – discussed giving impact
41249,003XX000000aqXAN9I,2022-07-13,mail_sent,Hedgehog Review print copy
41250,003XX00000uxlLOApW,2023-02-14,phone_call,Follow-up on lapsed donor reengagement
41251,003XX0000024YDTP5H,2020-11-03,event_attended,Spring Gala 2023
41252,003XX0000024YDTP5H,2025-02-15,email_click,
41253,003XX0000024YDTP5H,2023-09-17,mail_sent,Holiday card
41254,003XX0000024YDTP5H,2023-05-29,event_attended,Virtual Symposium on Culture & Democracy
41255,003XX0000024YDTP5H,2026-01-20,email_open,Annual event invitation
41256,003XX0000024YDTP5H,2025-10-09,event_attended,Spring Gala 2023
41257,003XX00000yocAlDid,2022-01-04,mail_sent,Hedgehog Review print copy
41258,003XX00000yocAlDid,2021-07-13,email_open,Annual event invitation
41259,003XX00000pXHG0t6f,2025-01-26,email_open,Spring fundraising newsletter
41260,003XX00000pXHG0t6f,2022-11-10,email_click,
41261,003XX00000ZG0k0QVo,2025-08-02,mail_sent,Planned giving brochure
41262,003XX00000ZG0k0QVo,2023-01-07,email_open,Year-End Appeal 2023
41263,003XX00000ZG0k0QVo,2024-07-09,meeting,Stewardship call – discussed giving impact
41264,003XX00000ZG0k0QVo,2020-06-18,meeting,Cultivation lunch
41265,003XX00000ZG0k0QVo,2023-12-22,email_click,Clicked journal article link
41266,003XX00000ZG0k0QVo,2021-11-25,phone_call,Left voicemail
41267,003XX00000ZG0k0QVo,2022-01-12,phone_call,Left voicemail
41268,003XX00000ZG0k0QVo,2023-08-29,phone_call,
41269,003XX00000ZG0k0QVo,2023-09-27,email_open,
41270,003XX00000SoR5pr6V,2020-07-07,email_open,Spring fundraising newsletter
41271,003XX00000SoR5pr6V,2024-12-27,phone_call,Outreach about Planned Giving Society
41272,003XX00000SoR5pr6V,2020-05-22,event_attended,Homecoming Reception 2023
41273,003XX00000vtVAkyaA,2020-03-02,phone_call,
41274,003XX00000vtVAkyaA,2021-02-09,email_click,Clicked donate button
41275,003XX00000vtVAkyaA,2020-09-16,phone_call,
41276,003XX00000vtVAkyaA,2023-09-26,email_click,Clicked journal article link
41277,003XX00000SE5PseV6,2023-01-10,event_attended,Spring Gala 2023
41278,003XX00000SE5PseV6,2022-06-18,email_open,Annual event invitation
41279,003XX00000SE5PseV6,2022-04-12,phone_call,Left voicemail
41280,003XX00000SE5PseV6,2023-03-14,mail_sent,Hedgehog Review print copy
41281,003XX00000SE5PseV6,2021-10-05,event_attended,Spring Gala 2022
41282,003XX00000SE5PseV6,2023-09-21,email_click,Clicked journal article link
41283,003XX00000SE5PseV6,2024-09-02,phone_call,Thank-you call after Year-End gift
41284,003XX00000SE5PseV6,2023-12-16,email_open,Annual Fund thank-you
41285,003XX00000SE5PseV6,2020-11-17,event_attended,Book Launch event
41286,003XX00000SE5PseV6,2022-06-01,meeting,Major gift conversation – preliminary
41287,003XX000001EgA1bNp,2025-09-26,meeting,Cultivation lunch
41288,003XX000001EgA1bNp,2021-10-03,event_attended,Homecoming Reception 2023
41289,003XX00000Z8I5uUyt,2024-03-17,mail_sent,Hedgehog Review print copy
41290,003XX00000Z8I5uUyt,2021-08-02,phone_call,Thank-you call after Year-End gift
41291,003XX00000Z8I5uUyt,2023-10-27,phone_call,Left voicemail
41292,003XX00000Z8I5uUyt,2021-12-24,event_attended,Virtual Symposium on Culture & Democracy
41293,003XX00000Z8I5uUyt,2024-06-18,phone_call,Follow-up on lapsed donor reengagement
41294,003XX00000Z8I5uUyt,2026-01-09,email_click,Clicked event registration link
41295,003XX00000hrh5EfGe,2026-02-07,phone_call,Outreach about Planned Giving Society
41296,003XX00000hrh5EfGe,2024-06-21,event_attended,Book Launch event
41297,003XX00000hrh5EfGe,2025-07-22,event_attended,Virtual Symposium on Culture & Democracy
41298,003XX00000f2QPmraE,2024-02-01,mail_sent,Planned giving brochure
41299,003XX00000f2QPmraE,2022-12-21,email_click,
41300,003XX00000f2QPmraE,2023-11-24,phone_call,
41301,003XX00000NmUmp7vl,2026-01-05,phone_call,Left voicemail
41302,003XX00000NmUmp7vl,2022-08-09,event_attended,Spring Gala 2023
41303,003XX00000NmUmp7vl,2025-05-26,meeting,Stewardship call – discussed giving impact
41304,003XX00000TtprJrOb,2023-10-26,event_attended,Book Launch event
41305,003XX00000TtprJrOb,2024-07-20,phone_call,Left voicemail
41306,003XX00000TtprJrOb,2021-01-24,mail_sent,Stewardship impact report
41307,003XX00000FRe4pSUs,2020-06-26,mail_sent,Planned giving brochure
41308,003XX00000FRe4pSUs,2021-12-13,phone_call,Thank-you call after Year-End gift
41309,003XX00000FRe4pSUs,2023-02-09,email_click,Clicked donate button
41310,003XX00000FRe4pSUs,2023-03-15,event_attended,Virtual Symposium on Culture & Democracy
41311,003XX00000l2Hj8y2R,2023-04-30,meeting,Phone meeting rescheduled
41312,003XX00000l2Hj8y2R,2020-05-08,email_click,Clicked event registration link
41313,003XX00000l2Hj8y2R,2026-01-05,event_attended,Book Launch event
41314,003XX00000l2Hj8y2R,2020-01-16,event_attended,Homecoming Reception 2023
